0.60116	0.43037	2.0602	0	189.84
0.76854	0.59898	2.8275	0	175.78
0.7195	0.62237	2.5996	0	196.88
1.181	1.0412	5.3202	0	298.83
1.3804	1.2271	5.4364	0	348.05
\	n
0.73422	0.41876	2.2104	0	189.84
0.62128	0.54732	2.743	0	175.78
0.51869	0.49659	1.9886	0	196.88
0.8567	0.79957	3.9912	0	298.83
1.0659	0.99844	4.333	0	348.05
