4.2323	1.9998	8.9813	0.35566	1241
4.6189	2.1254	12.987	0	1307.8
3.5659	1.4136	7.7706	0	1543.4
3.0042	1.278	7.9898	0.019759	903.52
3.5268	1.5723	7.0144	0	478.12
\	n
10.681	5.3671	21.774	1.6932	1241
9.6914	4.7027	21.774	0	1307.8
6.8584	3.1765	19.49	0	1543.4
8.3511	4.0709	21.774	0.78082	903.52
11.43	5.6689	21.774	0	478.12
