3.2911	2.3629	12.53	0	439.45
2.8226	2.1118	9.6351	0	348.05
2.7502	1.5794	7.8772	0	386.72
2.8381	1.5129	9.1474	0	457.03
2.6434	1.3369	8.9053	0	330.47
\	n
3.0203	2.8132	12.698	0	439.45
3.4477	3.1124	12.698	0	348.05
2.5789	1.7309	8.6411	0	386.72
3.4208	2.2059	12.698	0	457.03
2.8428	1.7629	12.327	0.38208	330.47
